Var1	Var2	Corr	Pvalue
SUR1.T2D.HBP.Hlip	SUR1.HBP	0.654502264740406	1.08324892071035e-96
SUR1.T2D.Hlip	SUR1.HBP	0.236790763631207	2.05037937085438e-11
SUR1.PAD	SUR1.HBP	0.181274677055282	3.39351727459294e-07
SUR1.Tuber	SUR1.HBP	0.291143881456123	1.00719619116439e-16
SUR1.stroke	SUR1.HBP	0.313967611633355	2.50701635161576e-19
SUR2.1	SUR1.HBP	0.0220369540899247	0.539377039193255
SUR2.2	SUR1.HBP	0.0524482864145622	0.144116191175742
SUR2.3	SUR1.HBP	-0.0493487358653357	0.170206416272805
SUR2.4	SUR1.HBP	-0.057102899616772	0.112893537864704
SUR2.5	SUR1.HBP	-0.0331599587915116	0.357205238779726
SUR2.6	SUR1.HBP	-0.0319060949125487	0.375686910783329
SUR2.7	SUR1.HBP	-0.0392721272395052	0.280202498035702
SUR3.2	SUR1.HBP	0.0483355386254455	0.180006972335392
SUR3.3	SUR1.HBP	0.0588993985376511	0.105390382066388
SUR3.4	SUR1.HBP	-0.0215698857331755	0.548268751116124
SUR4.1	SUR1.HBP	0.0005057940014575	0.988776465520982
SUR4.3	SUR1.HBP	0.0179906491062535	0.618396126646133
SUR5.1	SUR1.HBP	-0.0249394372381187	0.487015009829382
SUR5.2	SUR1.HBP	0.00257923181396831	0.942887942628425
SUR5.3	SUR1.HBP	0.106273294506815	0.00303612231389046
SUR5.4	SUR1.HBP	-0.0771290066464944	0.0312519000802666
SUR5.5_GY	SUR1.HBP	0.0128999537540825	0.719234633940683
SUR5.6_GY	SUR1.HBP	0.0527791980274474	0.14108624969965
indentometer	SUR1.Hlip	-0.0773020332885065	0.030766123351698
corneometer	SUR1.Hlip	0.0175290636619438	0.624751943668155
tewameter	SUR1.Hlip	0.00233896183280189	0.947966270409432
melanin	SUR1.Hlip	-0.0387776709416547	0.279089580356065
erythema	SUR1.Hlip	-0.0362469360480541	0.311690822538705
Age	SUR1.Hlip	-0.0977361925197353	0.00626566329345867
MARKVU.PGA.AGE	SUR1.Hlip	0.037452926367748	0.30118889608611
height	SUR1.Hlip	-0.0498492722973561	0.171787318417593
weight	SUR1.Hlip	-0.00722502360136219	0.842581743617079
BMI	SUR1.Hlip	-0.0643725792519444	0.0779037154685265
SUR1_GY	SUR1.Hlip	0.573989289470704	1.2231675727148e-69
SUR1.T2D	SUR1.Hlip	0.234815867260977	3.03490482048879e-11
SUR1.HBP	SUR1.Hlip	0.247475259105771	2.31017103272469e-12
SUR1.Hlip	SUR1.Hlip	1	0
SUR1.T2D.HBP.Hlip	SUR1.Hlip	0.600709117946822	9.08435312843294e-78
SUR1.T2D.Hlip	SUR1.Hlip	0.831989210263009	1.63294048040218e-201
SUR1.PAD	SUR1.Hlip	0.34028795844613	1.26545684125061e-22
SUR1.Tuber	SUR1.Hlip	0.319384872010089	5.58244571218435e-20
SUR1.stroke	SUR1.Hlip	0.322894306039863	2.07518518320329e-20
SUR2.1	SUR1.Hlip	0.022372608405312	0.533214870843797
SUR2.2	SUR1.Hlip	0.0960159660413556	0.0073997027867969
SUR2.3	SUR1.Hlip	-0.0730076953709858	0.0422992281597689
SUR2.4	SUR1.Hlip	-0.0554084873662467	0.123998300858376
SUR2.5	SUR1.Hlip	-0.0320755171398863	0.37315578593579
SUR2.6	SUR1.Hlip	-0.0230769512625296	0.521748372075365
SUR2.7	SUR1.Hlip	0.0106452223370935	0.769822762166848
SUR3.2	SUR1.Hlip	0.0489110137052149	0.174871738902439
SUR3.3	SUR1.Hlip	0.0582408051293876	0.109348710074873
SUR3.4	SUR1.Hlip	0.0323576438315351	0.367724438466778
SUR4.1	SUR1.Hlip	0.0111397345222298	0.756692920212623
SUR4.3	SUR1.Hlip	0.0161605668466632	0.654552736171119
SUR5.1	SUR1.Hlip	-0.00822469592627549	0.818720298502424
SUR5.2	SUR1.Hlip	-0.00126179063874494	0.972041964961136
SUR5.3	SUR1.Hlip	-0.02024136030031	0.573429586224437
SUR5.4	SUR1.Hlip	-0.0468638779402861	0.191057806781527
SUR5.5_GY	SUR1.Hlip	0.0345819872991255	0.335075292404716
SUR5.6_GY	SUR1.Hlip	0.0312798906582275	0.383289648339071
indentometer	SUR1.T2D.HBP.Hlip	-0.0811359756821342	0.0233557770746557
corneometer	SUR1.T2D.HBP.Hlip	0.0603429581122008	0.091949625366515
tewameter	SUR1.T2D.HBP.Hlip	0.0027427677653935	0.938999200659779
melanin	SUR1.T2D.HBP.Hlip	-0.0899759654819794	0.0118837121576818
erythema	SUR1.T2D.HBP.Hlip	-0.124167549564149	0.000505277650464988
Age	SUR1.T2D.HBP.Hlip	-0.241874996834575	7.35014501087381e-12
MARKVU.PGA.AGE	SUR1.T2D.HBP.Hlip	-0.0168297878114329	0.64232121210079
height	SUR1.T2D.HBP.Hlip	-0.0289779962553852	0.427180040988686
weight	SUR1.T2D.HBP.Hlip	-0.108883999187132	0.00268428914591085
BMI	SUR1.T2D.HBP.Hlip	-0.208307094286328	8.2953432005038e-09
SUR1_GY	SUR1.T2D.HBP.Hlip	0.955519522381407	0
SUR1.T2D	SUR1.T2D.HBP.Hlip	0.415700546878634	5.52724423675471e-34
SUR1.HBP	SUR1.T2D.HBP.Hlip	0.654502264740406	1.08324892071035e-96
SUR1.Hlip	SUR1.T2D.HBP.Hlip	0.600709117946822	9.08435312843294e-78
SUR1.T2D.HBP.Hlip	SUR1.T2D.HBP.Hlip	1	0
SUR1.T2D.Hlip	SUR1.T2D.HBP.Hlip	0.722015514788859	9.53714646476387e-127
SUR1.PAD	SUR1.T2D.HBP.Hlip	0.19678364542426	2.9414504201238e-08
SUR1.Tuber	SUR1.T2D.HBP.Hlip	0.190373853850606	8.28362419362422e-08
SUR1.stroke	SUR1.T2D.HBP.Hlip	0.205321657825544	7.01316340987083e-09
SUR2.1	SUR1.T2D.HBP.Hlip	0.00509177635738363	0.887241375316824
SUR2.2	SUR1.T2D.HBP.Hlip	0.0417880190895711	0.244642007840691
SUR2.3	SUR1.T2D.HBP.Hlip	-0.130298408288174	0.000278347179167297
SUR2.4	SUR1.T2D.HBP.Hlip	-0.0901585207832136	0.0122074305862671
SUR2.5	SUR1.T2D.HBP.Hlip	-0.0451655522333444	0.209718330362353
SUR2.6	SUR1.T2D.HBP.Hlip	-0.0809284509224523	0.0244429617522324
SUR2.7	SUR1.T2D.HBP.Hlip	-0.000131917663537452	0.997106927319006
SUR3.2	SUR1.T2D.HBP.Hlip	-0.00592860692416821	0.869453016771931
SUR3.3	SUR1.T2D.HBP.Hlip	0.0520896333350293	0.1522071318574
SUR3.4	SUR1.T2D.HBP.Hlip	0.050357523178499	0.160816202217784
SUR4.1	SUR1.T2D.HBP.Hlip	0.00634376554150125	0.859953181346753
SUR4.3	SUR1.T2D.HBP.Hlip	0.0295733950173642	0.4128204017394
SUR5.1	SUR1.T2D.HBP.Hlip	0.0134643106209025	0.707504178421222
SUR5.2	SUR1.T2D.HBP.Hlip	0.00189845174386416	0.957946049610809
SUR5.3	SUR1.T2D.HBP.Hlip	0.0667883880382183	0.0629440207981997
SUR5.4	SUR1.T2D.HBP.Hlip	-0.0870736453429254	0.0149926705984612
SUR5.5_GY	SUR1.T2D.HBP.Hlip	0.0582420467465003	0.10430380551446
SUR5.6_GY	SUR1.T2D.HBP.Hlip	0.0307416496861514	0.391532366521205
indentometer	SUR1.T2D.Hlip	-0.0603280391997636	0.0920301576189715
corneometer	SUR1.T2D.Hlip	0.0549630375816721	0.12485316843191
tewameter	SUR1.T2D.Hlip	-0.00698359990538992	0.845505604746673
melanin	SUR1.T2D.Hlip	-0.0907781946057083	0.011145600261687
erythema	SUR1.T2D.Hlip	-0.0921852242810001	0.00994870379822674
Age	SUR1.T2D.Hlip	-0.150825652129587	2.31093140487539e-05
MARKVU.PGA.AGE	SUR1.T2D.Hlip	0.0137424795181513	0.704505455513932
height	SUR1.T2D.Hlip	-0.0407794578667099	0.263725608120868
weight	SUR1.T2D.Hlip	-0.0376862459351418	0.300096736206201
BMI	SUR1.T2D.Hlip	-0.120931297931097	0.000897851513489072
SUR1_GY	SUR1.T2D.Hlip	0.689899919843016	2.03456339327475e-111
SUR1.T2D	SUR1.T2D.Hlip	0.57575015822229	3.75541507723406e-70
SUR1.HBP	SUR1.T2D.Hlip	0.236790763631207	2.05037937085438e-11
SUR1.Hlip	SUR1.T2D.Hlip	0.831989210263009	1.63294048040218e-201
SUR1.T2D.HBP.Hlip	SUR1.T2D.Hlip	0.722015514788859	9.53714646476387e-127
SUR1.T2D.Hlip	SUR1.T2D.Hlip	1	0
SUR1.PAD	SUR1.T2D.Hlip	0.284784211279333	4.87568739459564e-16
SUR1.Tuber	SUR1.T2D.Hlip	0.261436002939143	1.1365098425451e-13
SUR1.stroke	SUR1.T2D.Hlip	0.261877683191291	1.03013263711836e-13
SUR2.1	SUR1.T2D.Hlip	0.0182461997030869	0.611341920251829
SUR2.2	SUR1.T2D.Hlip	0.060583042862729	0.0914944033230214
SUR2.3	SUR1.T2D.Hlip	-0.114981512693746	0.00135369078686078
SUR2.4	SUR1.T2D.Hlip	-0.0937438025944995	0.00915579043697428
SUR2.5	SUR1.T2D.Hlip	-0.0508937005673877	0.157474199015022
SUR2.6	SUR1.T2D.Hlip	-0.0381481535266828	0.289464246651942
SUR2.7	SUR1.T2D.Hlip	0.0100815600736985	0.781693751026813
SUR3.2	SUR1.T2D.Hlip	0.00885928045928817	0.805991629775544
SUR3.3	SUR1.T2D.Hlip	0.0291831321026209	0.422681444875632
SUR3.4	SUR1.T2D.Hlip	0.0589782477782432	0.100427308438882
SUR4.1	SUR1.T2D.Hlip	0.00786304664905819	0.826891992084332
SUR4.3	SUR1.T2D.Hlip	-0.00839722358572541	0.816159439629552
SUR5.1	SUR1.T2D.Hlip	-0.0039127889957498	0.913176136088745
SUR5.2	SUR1.T2D.Hlip	-0.00809494607503364	0.82209750024462
SUR5.3	SUR1.T2D.Hlip	-0.0161202878114523	0.653890160086221
SUR5.4	SUR1.T2D.Hlip	-0.0459390006984397	0.199974043250656
SUR5.5_GY	SUR1.T2D.Hlip	0.0717053327274323	0.0454248456380737
SUR5.6_GY	SUR1.T2D.Hlip	0.01916743463561	0.593228031286575
indentometer	SUR1.PAD	-0.0237859463919274	0.506843773340646
corneometer	SUR1.PAD	0.0221220790889713	0.537025461052501
tewameter	SUR1.PAD	0.0218980088637301	0.541157806401773
melanin	SUR1.PAD	-0.0455161253209077	0.203859595570702
erythema	SUR1.PAD	-0.0112893038132729	0.75276176403102
Age	SUR1.PAD	-0.138152135147433	0.000107391373086087
MARKVU.PGA.AGE	SUR1.PAD	-0.0349520430836495	0.334641664488804
height	SUR1.PAD	0.0138171501423957	0.70502765424805
weight	SUR1.PAD	0.0265826024690573	0.464908526746358
BMI	SUR1.PAD	-0.010316741101213	0.777743803852718
SUR1_GY	SUR1.PAD	0.294687947487775	4.10992089514157e-17
SUR1.T2D	SUR1.PAD	0.282503153468242	8.50098401903032e-16
SUR1.HBP	SUR1.PAD	0.181274677055282	3.39351727459294e-07
SUR1.Hlip	SUR1.PAD	0.34028795844613	1.26545684125061e-22
SUR1.T2D.HBP.Hlip	SUR1.PAD	0.19678364542426	2.9414504201238e-08
SUR1.T2D.Hlip	SUR1.PAD	0.284784211279333	4.87568739459564e-16
SUR1.PAD	SUR1.PAD	1	0
SUR1.Tuber	SUR1.PAD	0.638722210559629	9.52617407276548e-91
SUR1.stroke	SUR1.PAD	0.6551661534004	5.98132016434031e-97
SUR2.1	SUR1.PAD	0.0201375405280915	0.574904472571157
SUR2.2	SUR1.PAD	0.0299202841668437	0.404921841458451
SUR2.3	SUR1.PAD	-0.0627480904711726	0.0810538943290108
SUR2.4	SUR1.PAD	-0.0465460804494021	0.196397915850998
SUR2.5	SUR1.PAD	0.0154263841839068	0.668484204835239
SUR2.6	SUR1.PAD	-0.0101586944465874	0.77795029991545
SUR2.7	SUR1.PAD	0.00861788352161657	0.812750913529062
SUR3.2	SUR1.PAD	0.0401390272911933	0.265632787252483
SUR3.3	SUR1.PAD	-0.0172155120940277	0.636274823391413
SUR3.4	SUR1.PAD	0.0459274615623109	0.200957314093571
SUR4.1	SUR1.PAD	0.0438596405093406	0.222311017078319
SUR4.3	SUR1.PAD	0.04695721522718	0.193339658910928
SUR5.1	SUR1.PAD	-0.0152456043231632	0.670942433266103
SUR5.2	SUR1.PAD	-0.0274365704373985	0.445929486948198
SUR5.3	SUR1.PAD	0.00445176394792637	0.901463736308359
SUR5.4	SUR1.PAD	-0.0147002316774769	0.681865476889076
SUR5.5_GY	SUR1.PAD	0.00994983317262351	0.781575517828008
SUR5.6_GY	SUR1.PAD	-0.0517530100451882	0.148991255491127
indentometer	SUR1.Tuber	-0.0348524627727197	0.330684749871636
corneometer	SUR1.Tuber	0.00637375989456737	0.858848628062066
tewameter	SUR1.Tuber	0.0219413939487287	0.540356454492851
melanin	SUR1.Tuber	-0.0294433547420646	0.411250324403702
erythema	SUR1.Tuber	-0.014573424582087	0.684269705469354
Age	SUR1.Tuber	-0.00103390939654065	0.976986017400669
MARKVU.PGA.AGE	SUR1.Tuber	-0.0188648881029367	0.602625637232236
height	SUR1.Tuber	0.00905522575657286	0.804076120714183
weight	SUR1.Tuber	0.0347579825106409	0.339244389105902
BMI	SUR1.Tuber	0.0446427288822804	0.221716068032763
SUR1_GY	SUR1.Tuber	0.202642838646152	1.10713806963844e-08
SUR1.T2D	SUR1.Tuber	0.443652550926772	5.36747366399509e-39
SUR1.HBP	SUR1.Tuber	0.291143881456123	1.00719619116439e-16
SUR1.Hlip	SUR1.Tuber	0.319384872010089	5.58244571218435e-20
SUR1.T2D.HBP.Hlip	SUR1.Tuber	0.190373853850606	8.28362419362422e-08
SUR1.T2D.Hlip	SUR1.Tuber	0.261436002939143	1.1365098425451e-13
SUR1.PAD	SUR1.Tuber	0.638722210559629	9.52617407276548e-91
SUR1.Tuber	SUR1.Tuber	1	0
SUR1.stroke	SUR1.Tuber	0.87589959766002	8.97845838226614e-249
SUR2.1	SUR1.Tuber	-0.0040297400956071	0.910649077815396
SUR2.2	SUR1.Tuber	0.0238810072186731	0.506242728104615
SUR2.3	SUR1.Tuber	-0.0520194703085022	0.148214735991045
SUR2.4	SUR1.Tuber	-0.0134955015400221	0.70812128384749
SUR2.5	SUR1.Tuber	0.00810763290940334	0.821936924735287
SUR2.6	SUR1.Tuber	-0.00969395014014772	0.787860523468042
SUR2.7	SUR1.Tuber	-0.0307363424436684	0.398094128088957
SUR3.2	SUR1.Tuber	0.0690382467351474	0.0553455501050409
SUR3.3	SUR1.Tuber	0.0530751810398009	0.144590901854064
SUR3.4	SUR1.Tuber	0.0203927612522455	0.570315866195139
SUR4.1	SUR1.Tuber	0.00816438233687347	0.820368897797657
SUR4.3	SUR1.Tuber	0.0481868431937408	0.181920904919378
SUR5.1	SUR1.Tuber	-0.0293431735403014	0.413445288074986
SUR5.2	SUR1.Tuber	-0.0165346855584678	0.646020877095111
SUR5.3	SUR1.Tuber	0.05210686342374	0.147009837495707
SUR5.4	SUR1.Tuber	0.0113365987440585	0.751914188189599
SUR5.5_GY	SUR1.Tuber	-0.0572565060654373	0.110309019465152
SUR5.6_GY	SUR1.Tuber	-0.0323852345411109	0.366698031735574
indentometer	SUR1.stroke	-0.0301924555652326	0.399446376899749
corneometer	SUR1.stroke	0.0136516701453815	0.703261568680762
tewameter	SUR1.stroke	0.0257964998802231	0.471596526940486
melanin	SUR1.stroke	-0.0421986699531079	0.238822202286196
erythema	SUR1.stroke	-0.0342285309338147	0.339420319127859
Age	SUR1.stroke	-0.0361458484075104	0.31304309656417
MARKVU.PGA.AGE	SUR1.stroke	-0.0102744705796884	0.776767135946128
height	SUR1.stroke	0.0096940371247221	0.790565086249117
weight	SUR1.stroke	-0.0346166060779235	0.341213705952618
BMI	SUR1.stroke	-0.0306061641587106	0.402287962385581
SUR1_GY	SUR1.stroke	0.215820305814005	1.10337004797938e-09
SUR1.T2D	SUR1.stroke	0.404812597802729	3.72372467468848e-32
SUR1.HBP	SUR1.stroke	0.313967611633355	2.50701635161576e-19
SUR1.Hlip	SUR1.stroke	0.322894306039863	2.07518518320329e-20
SUR1.T2D.HBP.Hlip	SUR1.stroke	0.205321657825544	7.01316340987083e-09
SUR1.T2D.Hlip	SUR1.stroke	0.261877683191291	1.03013263711836e-13
SUR1.PAD	SUR1.stroke	0.6551661534004	5.98132016434031e-97
SUR1.Tuber	SUR1.stroke	0.87589959766002	8.97845838226614e-249
SUR1.stroke	SUR1.stroke	1	0
SUR2.1	SUR1.stroke	-0.0107780017537293	0.764060916391304
SUR2.2	SUR1.stroke	0.0540582188583441	0.132187175758117
SUR2.3	SUR1.stroke	-0.0607341287678027	0.0913146175739129
SUR2.4	SUR1.stroke	-0.0215421665792415	0.550076052750513
SUR2.5	SUR1.stroke	-0.000996854212723418	0.977924895524492
SUR2.6	SUR1.stroke	-0.0199230387540437	0.580211159475892
SUR2.7	SUR1.stroke	-0.0225087852890345	0.536072472113539
SUR3.2	SUR1.stroke	0.0388000692013156	0.281920848837154
SUR3.3	SUR1.stroke	0.0282757109628834	0.437254790334966
SUR3.4	SUR1.stroke	0.0191888493058997	0.5932918337554
SUR4.1	SUR1.stroke	0.00376298334301749	0.916648795027214
SUR4.3	SUR1.stroke	0.0315602223517798	0.382125981723567
SUR5.1	SUR1.stroke	-0.037676844132288	0.293595587954319
SUR5.2	SUR1.stroke	-0.025753142058299	0.474340202303085
SUR5.3	SUR1.stroke	0.0516870815686553	0.15029903282829
SUR5.4	SUR1.stroke	0.00694444444444444	0.846458503667321
SUR5.5_GY	SUR1.stroke	-0.0178679980731164	0.618522834203336
SUR5.6_GY	SUR1.stroke	0.00147755062375425	0.967157912583619
indentometer	SUR2.1	0.0342308892941192	0.339697403752571
corneometer	SUR2.1	-0.0245482342831864	0.493597302319362
tewameter	SUR2.1	0.0103673019476333	0.772515259811919
melanin	SUR2.1	-0.031631982184266	0.377648572270347
erythema	SUR2.1	-0.0208184459950091	0.561538378485222
Age	SUR2.1	-0.0562431506025274	0.116529371735493
MARKVU.PGA.AGE	SUR2.1	0.112908795944616	0.00178593248624513
height	SUR2.1	-0.0289495882061789	0.427941531357777
weight	SUR2.1	0.048388579524251	0.183543094731863
BMI	SUR2.1	0.0309951779461402	0.39664642948988
SUR1_GY	SUR2.1	0.0192232829559082	0.592390105466518
SUR1.T2D	SUR2.1	-0.0135150422754937	0.70663334814085
SUR1.HBP	SUR2.1	0.0220369540899247	0.539377039193255
SUR1.Hlip	SUR2.1	0.022372608405312	0.533214870843797
SUR1.T2D.HBP.Hlip	SUR2.1	0.00509177635738363	0.887241375316824
SUR1.T2D.Hlip	SUR2.1	0.0182461997030869	0.611341920251829
SUR1.PAD	SUR2.1	0.0201375405280915	0.574904472571157
SUR1.Tuber	SUR2.1	-0.0040297400956071	0.910649077815396
SUR1.stroke	SUR2.1	-0.0107780017537293	0.764060916391304
SUR2.1	SUR2.1	1	0
SUR2.2	SUR2.1	0.353628556525722	2.64650039527084e-24
SUR2.3	SUR2.1	0.238808293454157	1.68810360080407e-11
SUR2.4	SUR2.1	0.131041645455505	0.000263818433197658
SUR2.5	SUR2.1	0.0371470629578927	0.302629771601957
SUR2.6	SUR2.1	0.0894571008078876	0.0129001198673703
SUR2.7	SUR2.1	0.0446984431459546	0.218687635621115
SUR3.2	SUR2.1	-0.00307443511164323	0.932079188082391
SUR3.3	SUR2.1	-0.00601423407732619	0.868785403160035
SUR3.4	SUR2.1	0.0406516823237275	0.25771945144641
SUR4.1	SUR2.1	0.0357746222694962	0.319601184810176
SUR4.3	SUR2.1	0.0189608968441369	0.599587609627804
SUR5.1	SUR2.1	0.0102869837724857	0.774653934711595
SUR5.2	SUR2.1	0.0211748909540244	0.556642317254471
SUR5.3	SUR2.1	-0.0287960101131964	0.423410123516213
SUR5.4	SUR2.1	0.0139512379581735	0.697438405273402
SUR5.5_GY	SUR2.1	-0.00308299114881821	0.931537904501118
SUR5.6_GY	SUR2.1	-0.0369491109653407	0.303025733932249
indentometer	SUR2.2	0.0844879245554771	0.0183470923334883
corneometer	SUR2.2	-0.0311671104240495	0.385007942551551
tewameter	SUR2.2	0.0197787127071564	0.581494776167092
melanin	SUR2.2	0.034560126408007	0.335381084556925
erythema	SUR2.2	0.0706447651313558	0.0487201480085036
Age	SUR2.2	0.0411123808874571	0.251748805534115
MARKVU.PGA.AGE	SUR2.2	0.0554944571859967	0.12563097803228
height	SUR2.2	-0.0248455004565644	0.49688950300578
weight	SUR2.2	0.0236523531852704	0.516392736371077
BMI	SUR2.2	0.0313594201286054	0.391752504468328
SUR1_GY	SUR2.2	0.042312131642735	0.238769660957629
SUR1.T2D	SUR2.2	0.022806175572651	0.525575270269801
SUR1.HBP	SUR2.2	0.0524482864145622	0.144116191175742
SUR1.Hlip	SUR2.2	0.0960159660413556	0.0073997027867969
SUR1.T2D.HBP.Hlip	SUR2.2	0.0417880190895711	0.244642007840691
SUR1.T2D.Hlip	SUR2.2	0.060583042862729	0.0914944033230214
SUR1.PAD	SUR2.2	0.0299202841668437	0.404921841458451
SUR1.Tuber	SUR2.2	0.0238810072186731	0.506242728104615
SUR1.stroke	SUR2.2	0.0540582188583441	0.132187175758117
SUR2.1	SUR2.2	0.353628556525722	2.64650039527084e-24
SUR2.2	SUR2.2	1	0
SUR2.3	SUR2.2	0.243268381237743	7.08812731163671e-12
SUR2.4	SUR2.2	0.122441327178767	0.00065650857572818
SUR2.5	SUR2.2	0.097941992829831	0.00646043677309298
SUR2.6	SUR2.2	0.140509064185675	8.9601586660527e-05
SUR2.7	SUR2.2	0.0311870090099503	0.391209478484591
SUR3.2	SUR2.2	0.0554072020973363	0.12449672759166
SUR3.3	SUR2.2	0.0243921766776696	0.503355574960411
SUR3.4	SUR2.2	0.0869243917368959	0.0154304299336488
SUR4.1	SUR2.2	0.0397044198303466	0.269603766263992
SUR4.3	SUR2.2	0.0187812056606337	0.603287949847852
SUR5.1	SUR2.2	0.00163362977775534	0.963761117246921
SUR5.2	SUR2.2	0.00616021554523066	0.864314054000666
SUR5.3	SUR2.2	0.0852014989787019	0.017746755837465
SUR5.4	SUR2.2	-0.00566984303157048	0.874540370295258
SUR5.5_GY	SUR2.2	0.00238724537786982	0.946995970771774
SUR5.6_GY	SUR2.2	0.00865843981888273	0.809459747916916
indentometer	SUR2.3	0.0388247865986985	0.280365446771688
corneometer	SUR2.3	-0.0603883802255668	0.0929648604141113
tewameter	SUR2.3	0.0250680051550661	0.485898665948733
melanin	SUR2.3	0.0861464901431551	0.0164486045376129
erythema	SUR2.3	0.00461013832019644	0.898042656662094
Age	SUR2.3	0.148586592769853	3.28327541907827e-05
MARKVU.PGA.AGE	SUR2.3	0.0570372617515643	0.116642263754143
height	SUR2.3	-0.0503348612572365	0.168781613266547
weight	SUR2.3	0.0366557405944613	0.314800509290448
BMI	SUR2.3	0.0726277545158073	0.0472215333310242
SUR1_GY	SUR2.3	-0.114166787121463	0.00146518535361202
SUR1.T2D	SUR2.3	-0.0948747150143096	0.00826154682128808
SUR1.HBP	SUR2.3	-0.0493487358653357	0.170206416272805
SUR1.Hlip	SUR2.3	-0.0730076953709858	0.0422992281597689
SUR1.T2D.HBP.Hlip	SUR2.3	-0.130298408288174	0.000278347179167297
SUR1.T2D.Hlip	SUR2.3	-0.114981512693746	0.00135369078686078
SUR1.PAD	SUR2.3	-0.0627480904711726	0.0810538943290108
SUR1.Tuber	SUR2.3	-0.0520194703085022	0.148214735991045
SUR1.stroke	SUR2.3	-0.0607341287678027	0.0913146175739129
SUR2.1	SUR2.3	0.238808293454157	1.68810360080407e-11
SUR2.2	SUR2.3	0.243268381237743	7.08812731163671e-12
SUR2.3	SUR2.3	1	0
SUR2.4	SUR2.3	0.24168067589728	1.03968198552197e-11
SUR2.5	SUR2.3	0.238807560071596	1.84725710892395e-11
SUR2.6	SUR2.3	0.291021199643541	1.55560041111809e-16
SUR2.7	SUR2.3	0.119925664498037	0.000968580701701893
SUR3.2	SUR2.3	0.114538514621235	0.00148598791788392
SUR3.3	SUR2.3	0.052044733097147	0.153379343025737
SUR3.4	SUR2.3	0.106948407345893	0.00292729126481585
SUR4.1	SUR2.3	-0.00342766867993338	0.924297712822629
SUR4.3	SUR2.3	0.0657944721852223	0.0691272113434467
SUR5.1	SUR2.3	0.0468259373455759	0.193428835821402
SUR5.2	SUR2.3	0.0810355199685634	0.0246256499158635
SUR5.3	SUR2.3	0.166030923900048	3.57131195682861e-06
SUR5.4	SUR2.3	-0.0253878985770452	0.480632766919147
SUR5.5_GY	SUR2.3	-0.0481526340668107	0.180812117529268
SUR5.6_GY	SUR2.3	-0.115890156753125	0.0012385906587834
indentometer	SUR2.4	0.0046939753652286	0.89633260483547
corneometer	SUR2.4	-0.00825779751182342	0.818695675262864
tewameter	SUR2.4	0.0373920342085679	0.299136512665962
melanin	SUR2.4	0.00826509755399073	0.818538184769062
erythema	SUR2.4	-0.0440376735968366	0.221334982352313
Age	SUR2.4	0.140165733129131	9.22876924740069e-05
MARKVU.PGA.AGE	SUR2.4	0.022050162790923	0.544946710579117
height	SUR2.4	0.0101593862739188	0.781903886338303
weight	SUR2.4	0.0472969080080224	0.195719708595435
BMI	SUR2.4	0.0841440353906926	0.0218015469221462
SUR1_GY	SUR2.4	-0.0831944722991343	0.0207880322671479
SUR1.T2D	SUR2.4	-0.0840510268276784	0.0195069672342895
SUR1.HBP	SUR2.4	-0.057102899616772	0.112893537864704
SUR1.Hlip	SUR2.4	-0.0554084873662467	0.123998300858376
SUR1.T2D.HBP.Hlip	SUR2.4	-0.0901585207832136	0.0122074305862671
SUR1.T2D.Hlip	SUR2.4	-0.0937438025944995	0.00915579043697428
SUR1.PAD	SUR2.4	-0.0465460804494021	0.196397915850998
SUR1.Tuber	SUR2.4	-0.0134955015400221	0.70812128384749
SUR1.stroke	SUR2.4	-0.0215421665792415	0.550076052750513
SUR2.1	SUR2.4	0.131041645455505	0.000263818433197658
SUR2.2	SUR2.4	0.122441327178767	0.00065650857572818
SUR2.3	SUR2.4	0.24168067589728	1.03968198552197e-11
SUR2.4	SUR2.4	1	0
SUR2.5	SUR2.4	0.250785540440777	1.65485532540092e-12
SUR2.6	SUR2.4	0.0878604459502707	0.0146720803777186
SUR2.7	SUR2.4	0.0902231637172731	0.0133202928810635
SUR3.2	SUR2.4	0.0880509084460033	0.014780405801797
SUR3.3	SUR2.4	-0.0105333805758129	0.772761313458866
SUR3.4	SUR2.4	0.0529590784529168	0.142050510365087
SUR4.1	SUR2.4	0.151698351520767	2.39629319920991e-05
SUR4.3	SUR2.4	0.0419793373582218	0.247100774472712
SUR5.1	SUR2.4	-0.0286370002768347	0.427176185795645
SUR5.2	SUR2.4	-0.0538542058769502	0.136190446820244
SUR5.3	SUR2.4	0.0059749592331665	0.868611334613666
SUR5.4	SUR2.4	0.0426813440971244	0.236209433991979
SUR5.5_GY	SUR2.4	-0.0146896525571425	0.683632731251821
SUR5.6_GY	SUR2.4	0.0331638990005219	0.357460289571533
indentometer	SUR2.5	0.000891251626376404	0.980250134701061
corneometer	SUR2.5	-0.0307959077913165	0.392226409260502
tewameter	SUR2.5	0.0462534201741956	0.198646256495833
melanin	SUR2.5	-0.0313117140626948	0.384341890874082
erythema	SUR2.5	0.0407476495972104	0.257519854002313
Age	SUR2.5	0.0624075339387569	0.0827201808282034
MARKVU.PGA.AGE	SUR2.5	-0.0169455840640628	0.641575193419691
height	SUR2.5	0.0106267931470698	0.771991380958051
weight	SUR2.5	0.0806456369804427	0.0271077454893669
BMI	SUR2.5	0.0832905681359596	0.023086950949423
SUR1_GY	SUR2.5	-0.0274134515570629	0.446607815127681
